Absolute Time,X,k_psi,x_in,uhat,uin,utilde
3570096080.611339,-0.000000,1.000000,2.138643,0.123076,0.119563,0.003513
3570096080.621338,-0.000000,1.000000,2.139838,0.122992,0.119516,0.003476
3570096080.631340,-0.000000,1.000000,2.141033,0.122908,0.119468,0.003440
3570096080.641339,-0.000000,1.000000,2.142227,0.122824,0.119421,0.003403
3570096080.651339,-0.000000,1.000000,2.143420,0.122741,0.119373,0.003368
3570096080.661339,-0.000000,1.000000,2.144613,0.122658,0.119326,0.003333
3570096080.671339,-0.000000,1.000000,2.145806,0.122576,0.119278,0.003298
3570096080.681342,-0.000000,1.000000,2.146998,0.122494,0.119231,0.003263
3570096080.691342,-0.000000,1.000000,2.148190,0.122412,0.119184,0.003229
3570096080.701341,-0.000000,1.000000,2.149381,0.122331,0.119136,0.003195
3570096080.711340,-0.000000,1.000000,2.150571,0.122250,0.119089,0.003161
3570096080.721341,-0.000000,1.000000,2.151761,0.122170,0.119042,0.003128
3570096080.731342,-0.000000,1.000000,2.152951,0.122090,0.118994,0.003096
3570096080.741342,-0.000000,1.000000,2.154140,0.122010,0.118947,0.003063
3570096080.751344,-0.000000,1.000000,2.155329,0.121931,0.118900,0.003031
3570096080.761342,-0.000000,1.000000,2.156517,0.121852,0.118853,0.002999
3570096080.771343,-0.000000,1.000000,2.157705,0.121773,0.118806,0.002968
3570096080.781343,-0.000000,1.000000,2.158893,0.121695,0.118758,0.002937
3570096080.791344,-0.000000,1.000000,2.160080,0.121617,0.118711,0.002906
3570096080.801344,-0.000000,1.000000,2.161266,0.121539,0.118664,0.002875
3570096080.811346,-0.000000,1.000000,2.162452,0.121462,0.118617,0.002845
3570096080.821345,-0.000000,1.000000,2.163637,0.121385,0.118570,0.002815
3570096080.831346,-0.000000,1.000000,2.164822,0.121309,0.118523,0.002786
3570096080.841346,-0.000000,1.000000,2.166007,0.121232,0.118476,0.002757
3570096080.851346,-0.000000,1.000000,2.167191,0.121156,0.118429,0.002728
3570096080.861347,-0.000000,1.000000,2.168374,0.121081,0.118382,0.002699
3570096080.871347,-0.000000,1.000000,2.169558,0.121005,0.118335,0.002671
3570096080.881346,-0.000000,1.000000,2.170740,0.120930,0.118288,0.002643
3570096080.891346,-0.000000,1.000000,2.171922,0.120856,0.118241,0.002615
3570096080.901347,-0.000000,1.000000,2.173104,0.120781,0.118194,0.002588
3570096080.911347,-0.000000,1.000000,2.174285,0.120707,0.118147,0.002560
3570096080.921348,-0.000000,1.000000,2.175466,0.120634,0.118100,0.002534
3570096080.931349,-0.000000,1.000000,2.176646,0.120560,0.118053,0.002507
3570096080.941350,-0.000000,1.000000,2.177826,0.120487,0.118006,0.002481
3570096080.951349,-0.000000,1.000000,2.179006,0.120414,0.117959,0.002455
3570096080.961349,-0.000000,1.000000,2.180184,0.120342,0.117913,0.002429
3570096080.971349,-0.000000,1.000000,2.181363,0.120269,0.117866,0.002403
3570096080.981349,-0.000000,1.000000,2.182541,0.120197,0.117819,0.002378
3570096080.991352,-0.000000,1.000000,2.183718,0.120126,0.117772,0.002353
3570096081.001351,-0.000000,1.000000,2.184895,0.120054,0.117726,0.002329
3570096081.011352,-0.000000,1.000000,2.186072,0.119983,0.117679,0.002304
3570096081.021351,-0.000000,1.000000,2.187248,0.119912,0.117632,0.002280
3570096081.031353,-0.000000,1.000000,2.188424,0.119842,0.117586,0.002256
3570096081.041353,-0.000000,1.000000,2.189599,0.119771,0.117539,0.002232
3570096081.051353,-0.000000,1.000000,2.190774,0.119701,0.117492,0.002209
3570096081.061352,-0.000000,1.000000,2.191948,0.119631,0.117446,0.002186
