Absolute Time,X,k_psi,x_in,uhat,uin,utilde
3570099360.966779,0.000000,0.000000,8.709392,0.134974,0.148272,-0.013298
3570099360.976779,0.000000,0.000000,8.710874,0.134912,0.148211,-0.013299
3570099360.986779,0.000000,0.000000,8.712355,0.134850,0.148151,-0.013300
3570099360.996780,0.000000,0.000000,8.713836,0.134789,0.148090,-0.013302
3570099361.006781,0.000000,0.000000,8.715316,0.134727,0.148030,-0.013303
3570099361.016781,0.000000,0.000000,8.716795,0.134666,0.147969,-0.013304
3570099361.026781,0.000000,0.000000,8.718274,0.134604,0.147909,-0.013305
3570099361.036782,0.000000,0.000000,8.719752,0.134542,0.147849,-0.013306
3570099361.046782,0.000000,0.000000,8.721230,0.134481,0.147788,-0.013307
3570099361.056782,0.000000,0.000000,8.722707,0.134419,0.147728,-0.013308
3570099361.066782,0.000000,0.000000,8.724183,0.134358,0.147668,-0.013310
3570099361.076783,0.000000,0.000000,8.725659,0.134297,0.147607,-0.013311
3570099361.086783,0.000000,0.000000,8.727134,0.134235,0.147547,-0.013312
3570099361.096784,0.000000,0.000000,8.728609,0.134174,0.147487,-0.013313
3570099361.106784,0.000000,0.000000,8.730083,0.134112,0.147427,-0.013314
3570099361.116784,0.000000,0.000000,8.731556,0.134051,0.147366,-0.013315
3570099361.126784,0.000000,0.000000,8.733029,0.133990,0.147306,-0.013316
3570099361.136786,0.000000,0.000000,8.734501,0.133929,0.147246,-0.013317
3570099361.146786,0.000000,0.000000,8.735972,0.133868,0.147186,-0.013318
3570099361.156785,0.000000,0.000000,8.737443,0.133806,0.147126,-0.013320
3570099361.166787,0.000000,0.000000,8.738914,0.133745,0.147066,-0.013321
3570099361.176786,0.000000,0.000000,8.740384,0.133684,0.147006,-0.013322
3570099361.186786,0.000000,0.000000,8.741853,0.133623,0.146946,-0.013323
3570099361.196786,0.000000,0.000000,8.743321,0.133562,0.146886,-0.013324
3570099361.206788,0.000000,0.000000,8.744789,0.133501,0.146826,-0.013325
3570099361.216788,0.000000,0.000000,8.746257,0.133440,0.146766,-0.013326
3570099361.226789,0.000000,0.000000,8.747723,0.133379,0.146706,-0.013327
3570099361.236789,0.000000,0.000000,8.749190,0.133318,0.146646,-0.013328
3570099361.246789,0.000000,0.000000,8.750655,0.133257,0.146587,-0.013329
3570099361.256789,0.000000,0.000000,8.752120,0.133196,0.146527,-0.013330
3570099361.266789,0.000000,0.000000,8.753584,0.133136,0.146467,-0.013331
3570099361.276790,0.000000,0.000000,8.755048,0.133075,0.146407,-0.013332
3570099361.286790,0.000000,0.000000,8.756511,0.133014,0.146348,-0.013334
3570099361.296790,0.000000,0.000000,8.757974,0.132953,0.146288,-0.013335
3570099361.306790,0.000000,0.000000,8.759436,0.132893,0.146228,-0.013336
3570099361.316790,0.000000,0.000000,8.760897,0.132832,0.146169,-0.013337
3570099361.326791,0.000000,0.000000,8.762358,0.132771,0.146109,-0.013338
3570099361.336792,0.000000,0.000000,8.763818,0.132711,0.146050,-0.013339
3570099361.346793,0.000000,0.000000,8.765278,0.132650,0.145990,-0.013340
3570099361.356792,0.000000,0.000000,8.766737,0.132590,0.145931,-0.013341
3570099361.366793,0.000000,0.000000,8.768195,0.132529,0.145871,-0.013342
3570099361.376793,0.000000,0.000000,8.769653,0.132469,0.145812,-0.013343
3570099361.386792,0.000000,0.000000,8.771110,0.132408,0.145752,-0.013344
3570099361.396793,0.000000,0.000000,8.772567,0.132348,0.145693,-0.013345
3570099361.406795,0.000000,0.000000,8.774023,0.132288,0.145633,-0.013346
3570099361.416794,0.000000,0.000000,8.775479,0.132227,0.145574,-0.013347
3570099361.426794,0.000000,0.000000,8.776933,0.132167,0.145515,-0.013348
3570099361.436795,0.000000,0.000000,8.778388,0.132107,0.145456,-0.013349
3570099361.446795,0.000000,0.000000,8.779841,0.132046,0.145396,-0.013350
3570099361.456796,0.000000,0.000000,8.781294,0.131986,0.145337,-0.013351
3570099361.466797,0.000000,0.000000,8.782747,0.131926,0.145278,-0.013352
3570099361.476796,0.000000,0.000000,8.784199,0.131866,0.145219,-0.013353
3570099361.486795,0.000000,0.000000,8.785650,0.131806,0.145160,-0.013354
3570099361.496797,0.000000,0.000000,8.787101,0.131745,0.145100,-0.013355
3570099361.506797,0.000000,0.000000,8.788551,0.131685,0.145041,-0.013356
3570099361.516797,0.000000,0.000000,8.790000,0.131625,0.144982,-0.013357
3570099361.526798,0.000000,0.000000,8.791449,0.131565,0.144923,-0.013358
3570099361.536798,0.000000,0.000000,8.792898,0.131505,0.144864,-0.013359
3570099361.546799,0.000000,0.000000,8.794345,0.131445,0.144805,-0.013360
3570099361.556799,0.000000,0.000000,8.795793,0.131386,0.144746,-0.013361
3570099361.566798,0.000000,0.000000,8.797239,0.131326,0.144688,-0.013362
3570099361.576799,0.000000,0.000000,8.798685,0.131266,0.144629,-0.013363
3570099361.586801,0.000000,0.000000,8.800131,0.131206,0.144570,-0.013364
3570099361.596799,0.000000,0.000000,8.801575,0.131146,0.144511,-0.013365
3570099361.606800,0.000000,0.000000,8.803020,0.131086,0.144452,-0.013366
3570099361.616800,0.000000,0.000000,8.804463,0.131027,0.144393,-0.013367
3570099361.626800,0.000000,0.000000,8.805906,0.130967,0.144335,-0.013368
3570099361.636801,0.000000,0.000000,8.807349,0.130907,0.144276,-0.013369
3570099361.646802,0.000000,0.000000,8.808791,0.130848,0.144217,-0.013370
3570099361.656801,0.000000,0.000000,8.810232,0.130788,0.144159,-0.013370
3570099361.666802,0.000000,0.000000,8.811673,0.130728,0.144100,-0.013371
3570099361.676803,0.000000,0.000000,8.813113,0.130669,0.144041,-0.013372
