Absolute Time,X,k_psi,x_in,uhat,uin,utilde
3570098592.861949,-0.855678,1.000000,0.050844,0.033496,0.064947,-0.031451
3570098592.871949,-1.000000,1.000000,0.051487,0.032572,0.064547,-0.031975
3570098592.881950,-1.000000,1.000000,0.052125,0.031562,0.064074,-0.032513
3570098592.891949,-1.000000,1.000000,0.052757,0.030561,0.063540,-0.032979
3570098592.901951,-1.000000,1.000000,0.053384,0.029571,0.063006,-0.033434
3570098592.911951,-1.000000,1.000000,0.054005,0.028592,0.062386,-0.033794
3570098592.921950,-1.000000,1.000000,0.054620,0.027622,0.061766,-0.034144
3570098592.931951,-1.000000,1.000000,0.055228,0.026663,0.061147,-0.034484
3570098592.941952,-1.000000,1.000000,0.055830,0.025713,0.060528,-0.034815
3570098592.951951,-1.000000,1.000000,0.056426,0.024773,0.059909,-0.035136
3570098592.961952,-1.000000,1.000000,0.057016,0.023844,0.059291,-0.035447
3570098592.971953,-1.000000,1.000000,0.057600,0.022923,0.058672,-0.035749
3570098592.981952,-1.000000,1.000000,0.058177,0.022013,0.058054,-0.036041
3570098592.991952,-1.000000,1.000000,0.058748,0.021111,0.057436,-0.036325
3570098593.001954,-1.000000,1.000000,0.059314,0.020220,0.056819,-0.036599
3570098593.011953,-1.000000,1.000000,0.059872,0.019337,0.056201,-0.036864
3570098593.021954,-1.000000,1.000000,0.060425,0.018464,0.055584,-0.037121
3570098593.031955,-1.000000,1.000000,0.060972,0.017599,0.054967,-0.037368
3570098593.041955,-1.000000,1.000000,0.061512,0.016744,0.054350,-0.037607
3570098593.051955,-1.000000,1.000000,0.062047,0.015897,0.053734,-0.037837
3570098593.061956,-1.000000,1.000000,0.062575,0.015060,0.053118,-0.038058
3570098593.071956,-1.000000,1.000000,0.063097,0.014231,0.052502,-0.038271
3570098593.081956,-1.000000,1.000000,0.063612,0.013410,0.051886,-0.038476
3570098593.091957,-1.000000,1.000000,0.064122,0.012598,0.051271,-0.038672
3570098593.101957,-1.000000,1.000000,0.064625,0.011795,0.050655,-0.038861
3570098593.111957,-1.000000,1.000000,0.065123,0.011000,0.050040,-0.039041
3570098593.121957,-1.000000,1.000000,0.065614,0.010213,0.049426,-0.039213
3570098593.131957,-1.000000,1.000000,0.066099,0.009434,0.048811,-0.039377
3570098593.141958,-1.000000,1.000000,0.066578,0.008663,0.048197,-0.039533
3570098593.151959,-1.000000,1.000000,0.067051,0.007901,0.047583,-0.039682
3570098593.161958,-1.000000,1.000000,0.067517,0.007146,0.046969,-0.039823
3570098593.171959,-1.000000,1.000000,0.067978,0.006399,0.046355,-0.039956
3570098593.181959,-1.000000,1.000000,0.068432,0.005660,0.045742,-0.040082
3570098593.191959,-1.000000,1.000000,0.068880,0.004929,0.045129,-0.040200
