Absolute Time,x_noise,x_hat,y_noise,y_hat,psi_noise,psi_hat,lost
3572009598.722692,0.100428,0.070075,0.059249,0.072095,0.000078,-0.016245,1.000000
3572009598.732691,0.069981,0.071945,0.061436,0.072786,-0.096050,-0.015917,1.000000
3572009598.742693,0.042238,0.072966,0.089223,0.073427,0.000496,-0.018443,1.000000
3572009598.752692,0.089085,0.073043,0.034961,0.074976,-0.045456,-0.018045,1.000000
3572009598.762693,0.074735,0.074558,0.047728,0.074835,-0.014219,-0.019017,1.000000
3572009598.772694,0.042739,0.075577,0.043533,0.075112,-0.049771,-0.019038,1.000000
3572009598.782694,0.074247,0.075664,0.077972,0.075225,0.070119,-0.020111,1.000000
3572009598.792693,0.079107,0.076553,-0.001347,0.076478,-0.023661,-0.017606,1.000000
3572009598.802694,0.068543,0.077671,0.059403,0.075261,-0.026587,-0.017942,1.000000
3572009598.812694,0.100532,0.078453,0.116781,0.075878,-0.008911,-0.018355,1.000000
3572009598.822695,0.084662,0.080144,0.091990,0.078196,-0.022266,-0.018233,1.000000
3572009598.832694,0.095822,0.081338,0.099415,0.079705,0.025380,-0.018510,1.000000
3572009598.842696,0.048600,0.082779,0.093339,0.081443,0.025717,-0.017369,1.000000
3572009598.852696,0.026459,0.082786,0.036505,0.082957,-0.016469,-0.016246,1.000000
3572009598.862697,0.058018,0.082194,0.121734,0.082707,-0.022137,-0.016401,1.000000
3572009598.872698,0.080646,0.082563,0.085883,0.084983,-0.016756,-0.016720,1.000000
3572009598.882696,0.139172,0.083590,0.056855,0.086143,-0.009485,-0.016871,1.000000
3572009598.892697,0.144384,0.086315,0.103092,0.086424,-0.013677,-0.016802,1.000000
3572009598.902698,0.118655,0.089125,0.056844,0.088064,-0.058065,-0.016859,1.000000
3572009598.912697,0.142304,0.091149,0.126504,0.088244,-0.032512,-0.018228,1.000000
3572009598.922698,0.066575,0.093790,0.047656,0.090511,-0.038465,-0.018805,1.000000
3572009598.932699,0.119715,0.094128,0.094616,0.090380,-0.037286,-0.019542,1.000000
3572009598.942699,0.128292,0.096032,0.064544,0.091646,0.026179,-0.020225,1.000000
3572009598.952700,0.077707,0.098064,0.044613,0.092062,-0.017676,-0.019011,1.000000
3572009598.962700,0.100890,0.098601,0.066144,0.091833,-0.038183,-0.019126,1.000000
3572009598.972700,0.063949,0.099836,0.040087,0.092228,-0.051025,-0.019844,1.000000
3572009598.982699,0.083968,0.099964,0.012073,0.091830,-0.167723,-0.020924,1.000000
3572009598.992701,0.095333,0.100812,-0.004700,0.090474,0.013726,-0.025430,1.000000
3572009599.002701,0.049200,0.101774,0.038549,0.088889,-0.015243,-0.024446,1.000000
3572009599.012701,0.079745,0.101385,0.141216,0.088599,0.043952,-0.024345,1.000000
3572009599.022702,0.092088,0.101843,0.029690,0.091424,-0.020640,-0.022492,1.000000
3572009599.032702,0.131153,0.102737,0.043808,0.090802,-0.059552,-0.022599,1.000000
3572009599.042701,0.165866,0.104813,0.077136,0.090572,-0.013688,-0.023856,1.000000
3572009599.052702,0.103191,0.107805,0.092395,0.091394,0.026538,-0.023720,1.000000
3572009599.062703,0.141226,0.108813,0.101013,0.092694,0.048085,-0.022397,1.000000
3572009599.072704,0.106646,0.110894,0.116982,0.094240,-0.040937,-0.020469,1.000000
3572009599.082704,0.076329,0.112008,0.065609,0.096113,0.000403,-0.021227,1.000000
3572009599.092704,0.108992,0.112149,0.063679,0.096467,0.010011,-0.020740,1.000000
3572009599.102705,0.104793,0.113245,0.078642,0.096769,-0.019034,-0.019981,1.000000
3572009599.112704,0.132521,0.114227,0.077863,0.097475,0.005846,-0.020100,1.000000
3572009599.122706,0.126814,0.115974,0.119530,0.098171,-0.069897,-0.019480,1.000000
3572009599.132705,0.134596,0.117601,0.091502,0.099987,-0.077590,-0.021117,1.000000
3572009599.142706,0.102012,0.119425,0.080298,0.100916,-0.045631,-0.022940,1.000000
3572009599.152706,0.084846,0.120200,0.110608,0.101533,0.020282,-0.023769,1.000000
3572009599.162706,0.109513,0.120367,0.043996,0.103115,0.020476,-0.022624,1.000000
3572009599.172707,0.087258,0.121264,0.114714,0.102686,0.002242,-0.021502,1.000000
3572009599.182706,0.099292,0.121506,0.100462,0.104342,0.020630,-0.020949,1.000000
3572009599.192707,0.110467,0.122077,0.112425,0.105555,-0.039901,-0.019864,1.000000
3572009599.202708,0.074890,0.123047,0.074172,0.107013,-0.030927,-0.020600,1.000000
3572009599.212708,0.103248,0.122931,0.112968,0.107314,0.034198,-0.021050,1.000000
3572009599.222708,0.102524,0.123576,0.097235,0.108840,-0.038726,-0.019560,1.000000
3572009599.232710,0.090167,0.124282,0.119722,0.109767,-0.031531,-0.020267,1.000000
3572009599.242709,0.100612,0.124599,0.116070,0.111345,0.002287,-0.020742,1.000000
3572009599.252709,0.100517,0.125177,0.097864,0.112818,-0.006611,-0.020203,1.000000
3572009599.262711,0.116147,0.125752,0.087405,0.113701,-0.016564,-0.019941,1.000000
3572009599.272710,0.123419,0.126792,0.134698,0.114241,-0.028368,-0.019980,1.000000
3572009599.282709,0.132388,0.128037,0.008757,0.116152,-0.015092,-0.020367,1.000000
3572009599.292709,0.118948,0.129499,0.158037,0.114305,-0.054637,-0.020351,1.000000
3572009599.302711,0.133719,0.130578,0.108517,0.116875,0.017239,-0.021504,1.000000
3572009599.312711,0.105690,0.131972,0.100152,0.118007,-0.058009,-0.020500,1.000000
3572009599.322712,0.122511,0.132603,0.084835,0.118760,-0.093857,-0.021749,1.000000
3572009599.332712,0.089406,0.133764,0.087926,0.118991,-0.005841,-0.024026,1.000000
3572009599.342713,0.101601,0.133803,0.096698,0.119435,-0.051770,-0.023638,1.000000
3572009599.352713,0.142690,0.134269,0.050474,0.120065,-0.001450,-0.024619,1.000000
3572009599.362713,0.049947,0.135874,0.054554,0.119383,0.004598,-0.024084,1.000000
3572009599.372715,0.096066,0.134687,0.084351,0.118854,0.003389,-0.023383,1.000000
3572009599.382715,0.076911,0.134905,0.100297,0.119224,-0.044002,-0.022734,1.000000
3572009599.392714,0.134697,0.134621,0.099177,0.119991,0.005934,-0.023506,1.000000
3572009599.402715,0.080030,0.135990,0.065310,0.120777,-0.014376,-0.022778,1.000000
3572009599.412714,0.158210,0.135737,0.127069,0.120514,0.001342,-0.022669,1.000000
3572009599.422716,0.143776,0.137786,0.102750,0.122110,-0.023547,-0.022097,1.000000
3572009599.432715,0.188844,0.139389,0.118941,0.122909,-0.001571,-0.022277,1.000000
3572009599.442716,0.129382,0.142252,0.092372,0.124198,-0.029641,-0.021800,1.000000
3572009599.452716,0.122185,0.143318,0.168275,0.124628,-0.066087,-0.022167,1.000000
3572009599.462716,0.124863,0.144195,0.120583,0.127239,-0.070881,-0.023602,1.000000
3572009599.472717,0.203540,0.145138,0.057282,0.128360,-0.065744,-0.025142,1.000000
3572009599.482716,0.122951,0.148378,0.104279,0.127588,-0.020787,-0.026490,1.000000
3572009599.492717,0.159416,0.149085,0.127556,0.128299,0.047080,-0.026470,1.000000
3572009599.502718,0.117205,0.150756,0.062334,0.129776,-0.016760,-0.024441,1.000000
3572009599.512717,0.171606,0.151229,0.078912,0.129195,-0.004585,-0.024353,1.000000
3572009599.522718,0.158329,0.153285,0.160662,0.129143,-0.018891,-0.023907,1.000000
3572009599.532718,0.161661,0.154914,0.127706,0.131491,-0.036761,-0.023895,1.000000
3572009599.542718,0.154580,0.156624,0.157488,0.132773,0.005997,-0.024412,1.000000
3572009599.552719,0.125591,0.158020,0.141306,0.134965,-0.049711,-0.023649,1.000000
3572009599.562720,0.171361,0.158602,0.099952,0.136534,-0.014862,-0.024555,1.000000
3572009599.572720,0.142549,0.160477,0.125599,0.136892,-0.018438,-0.024405,1.000000
3572009599.582718,0.191088,0.161456,0.118454,0.137995,0.019531,-0.024364,1.000000
3572009599.592721,0.131476,0.163791,0.104749,0.138914,-0.062728,-0.023199,1.000000
3572009599.602720,0.140340,0.164419,0.161262,0.139280,-0.036268,-0.024500,1.000000
3572009599.612722,0.211314,0.165259,0.123408,0.141350,-0.015791,-0.024982,1.000000
3572009599.622722,0.167450,0.168149,0.089097,0.142276,-0.057718,-0.024846,1.000000
3572009599.632722,0.235766,0.169723,0.068169,0.142098,-0.039598,-0.025953,1.000000
3572009599.642722,0.162011,0.173251,0.138011,0.141338,-0.080472,-0.026495,1.000000
3572009599.652723,0.162044,0.174558,0.139711,0.142602,0.006278,-0.028232,1.000000
3572009599.662723,0.149055,0.175709,0.139493,0.144021,-0.036892,-0.027355,1.000000
3572009599.672724,0.148873,0.176511,0.154431,0.145327,-0.042048,-0.027778,1.000000
3572009599.682724,0.182852,0.177297,0.081419,0.147032,-0.061588,-0.028342,1.000000
3572009599.692724,0.179589,0.179098,0.192404,0.146500,-0.023368,-0.029469,1.000000
3572009599.702724,0.200546,0.180700,0.131646,0.149329,-0.031465,-0.029435,1.000000
3572009599.712725,0.281398,0.182893,0.135607,0.150270,-0.065633,-0.029641,1.000000
3572009599.722725,0.171478,0.187466,0.148181,0.151247,-0.056769,-0.030852,1.000000
3572009599.732726,0.253946,0.188649,0.193428,0.152586,0.015485,-0.031769,1.000000
3572009599.742726,0.188304,0.192133,0.185491,0.155342,-0.036026,-0.030522,1.000000
3572009599.752725,0.208572,0.193658,0.129212,0.157704,-0.022415,-0.030832,1.000000
3572009599.762726,0.214498,0.195723,0.171519,0.158359,-0.002587,-0.030731,1.000000
3572009599.772727,0.192996,0.197879,0.172150,0.160280,-0.053249,-0.030044,1.000000
3572009599.782724,0.189610,0.199416,0.186531,0.162084,-0.070995,-0.030874,1.000000
3572009599.792727,0.232008,0.200840,0.131975,0.164233,-0.073215,-0.032207,1.000000
3572009599.802728,0.206149,0.203484,0.114895,0.164705,-0.032348,-0.033571,1.000000
3572009599.812727,0.175130,0.205233,0.180196,0.164731,-0.001649,-0.033689,1.000000
3572009599.822729,0.184686,0.205972,0.199150,0.166741,-0.042076,-0.032894,1.000000
3572009599.832729,0.151890,0.207038,0.133218,0.169187,-0.014822,-0.033316,1.000000
3572009599.842730,0.178003,0.207068,0.103254,0.169662,-0.065310,-0.032919,1.000000
3572009599.852730,0.221002,0.207949,0.046888,0.169154,-0.052790,-0.034026,1.000000
3572009599.862730,0.195410,0.210063,0.178456,0.167019,-0.014499,-0.034733,1.000000
3572009599.872731,0.195010,0.211307,0.106634,0.168904,-0.023166,-0.034286,1.000000
3572009599.882729,0.169475,0.212520,0.135931,0.168598,-0.063769,-0.034107,1.000000
3572009599.892731,0.215398,0.213010,0.150396,0.169100,-0.082117,-0.035134,1.000000
3572009599.902730,0.147444,0.214875,0.152262,0.169985,-0.051101,-0.036677,1.000000
3572009599.912730,0.236794,0.214636,0.120347,0.170957,-0.073202,-0.037260,1.000000
3572009599.922733,0.148609,0.217084,0.209693,0.170921,-0.005290,-0.038482,1.000000
3572009599.932732,0.182612,0.216755,0.180378,0.173648,-0.076642,-0.037660,1.000000
3572009599.942732,0.148748,0.217555,0.202593,0.175307,-0.045359,-0.038972,1.000000
3572009599.952732,0.188852,0.217289,0.141860,0.177632,-0.009659,-0.039323,1.000000
3572009599.962733,0.225424,0.218166,0.170607,0.178159,-0.049795,-0.038606,1.000000
3572009599.972734,0.225967,0.220166,0.180204,0.179453,-0.043455,-0.039096,1.000000
3572009599.982735,0.217435,0.222119,0.192316,0.181007,-0.035818,-0.039384,1.000000
3572009599.992734,0.146446,0.223757,0.138591,0.182890,-0.033918,-0.039438,1.000000
3572009600.002733,0.190938,0.223250,0.193201,0.183136,-0.086887,-0.039433,1.000000
3572009600.012735,0.213166,0.224158,0.191817,0.184894,-0.060403,-0.040995,1.000000
3572009600.022736,0.238236,0.225663,0.161603,0.186612,-0.022614,-0.041733,1.000000
3572009600.032735,0.224174,0.227812,0.165926,0.187458,-0.006231,-0.041331,1.000000
3572009600.042735,0.194268,0.229461,0.176168,0.188438,-0.110769,-0.040453,1.000000
3572009600.052737,0.232431,0.230342,0.248305,0.189502,-0.056380,-0.042693,1.000000
3572009600.062737,0.239339,0.232251,0.228261,0.192772,-0.010516,-0.043263,1.000000
3572009600.072737,0.236136,0.234241,0.184633,0.195440,-0.080140,-0.042460,1.000000
3572009600.082736,0.205474,0.236192,0.224404,0.196616,-0.022486,-0.043738,1.000000
3572009600.092737,0.247484,0.237095,0.163346,0.199041,-0.105483,-0.043275,1.000000
3572009600.102738,0.274974,0.239346,0.216140,0.199438,-0.092422,-0.045281,1.000000
3572009600.112739,0.183897,0.242330,0.143994,0.201411,-0.071797,-0.046847,1.000000
3572009600.122739,0.206544,0.242509,0.146498,0.201236,-0.035757,-0.047761,1.000000
3572009600.132739,0.250720,0.243301,0.200405,0.201211,-0.024766,-0.047583,1.000000
3572009600.142739,0.231714,0.245363,0.156463,0.202802,-0.035245,-0.047082,1.000000
3572009600.152740,0.248445,0.246826,0.175746,0.203030,-0.079412,-0.046904,1.000000
3572009600.162741,0.242227,0.248814,0.204373,0.203740,-0.075912,-0.048037,1.000000
3572009600.172740,0.283685,0.250560,0.247377,0.205285,-0.036217,-0.049036,1.000000
3572009600.182740,0.196226,0.253423,0.152791,0.208134,-0.064825,-0.048832,1.000000
3572009600.192741,0.227335,0.253669,0.190554,0.208052,-0.155045,-0.049480,1.000000
3572009600.202741,0.224836,0.254963,0.177080,0.208909,-0.042821,-0.052782,1.000000
3572009600.212741,0.207053,0.255985,0.156469,0.209569,-0.091515,-0.052674,1.000000
3572009600.222743,0.222939,0.256531,0.208128,0.209507,-0.052026,-0.054009,1.000000
3572009600.232744,0.187329,0.257475,0.168146,0.211055,-0.029073,-0.054139,1.000000
3572009600.242743,0.270351,0.257307,0.190042,0.211421,-0.038401,-0.053584,1.000000
3572009600.252743,0.264143,0.259618,0.192792,0.212408,-0.080187,-0.053319,1.000000
3572009600.262743,0.266861,0.261749,0.216809,0.213368,-0.006367,-0.054297,1.000000
3572009600.272744,0.242230,0.263785,0.210887,0.215155,-0.012075,-0.053063,1.000000
3572009600.282744,0.241537,0.265047,0.199620,0.216707,-0.089348,-0.052028,1.000000
3572009600.292744,0.304632,0.266381,0.178350,0.217730,-0.004437,-0.053307,1.000000
3572009600.302745,0.241936,0.269409,0.198172,0.218264,-0.048626,-0.052037,1.000000
3572009600.312744,0.261812,0.270573,0.164248,0.219284,-0.109632,-0.052108,1.000000
3572009600.322745,0.298718,0.272391,0.152915,0.219150,-0.079520,-0.053982,1.000000
3572009600.332745,0.261093,0.275206,0.227290,0.218748,-0.099911,-0.054914,1.000000
3572009600.342747,0.249796,0.276864,0.235697,0.220517,-0.038005,-0.056425,1.000000
3572009600.352747,0.269385,0.278046,0.141068,0.222610,-0.080831,-0.056063,1.000000
3572009600.362746,0.321557,0.279846,0.231971,0.221761,-0.071384,-0.056977,1.000000
3572009600.372748,0.309033,0.283126,0.197022,0.223644,-0.069601,-0.057586,1.000000
3572009600.382745,0.320631,0.285942,0.251149,0.224445,-0.111323,-0.058125,1.000000
3572009600.392747,0.216284,0.289089,0.215034,0.226738,-0.102865,-0.059885,1.000000
3572009600.402749,0.251485,0.289051,0.221047,0.227916,-0.093947,-0.061348,1.000000
3572009600.412749,0.298579,0.290047,0.212666,0.229258,-0.113927,-0.062507,1.000000
3572009600.422749,0.244273,0.292441,0.239221,0.230272,-0.044773,-0.064227,1.000000
3572009600.432749,0.338439,0.293056,0.207514,0.232188,-0.075049,-0.063854,1.000000
3572009600.442749,0.300847,0.296490,0.274554,0.233051,-0.069419,-0.064385,1.000000
3572009600.452750,0.265794,0.298709,0.226960,0.235883,-0.021299,-0.064734,1.000000
3572009600.462750,0.289649,0.299752,0.248344,0.237327,-0.064259,-0.063648,1.000000
3572009600.472751,0.329525,0.301546,0.271216,0.239274,-0.029359,-0.063861,1.000000
3572009600.482749,0.318402,0.304414,0.199147,0.241915,-0.080155,-0.063034,1.000000
3572009600.492751,0.307971,0.306958,0.240601,0.242244,-0.061883,-0.063732,1.000000
3572009600.502750,0.268365,0.309094,0.250449,0.243829,-0.129226,-0.063868,1.000000
3572009600.512751,0.391429,0.310108,0.141929,0.245515,-0.085247,-0.065994,1.000000
3572009600.522751,0.348870,0.314667,0.275193,0.244042,-0.037390,-0.066762,1.000000
3572009600.532752,0.290505,0.317762,0.268213,0.246654,-0.070772,-0.066091,1.000000
3572009600.542752,0.310391,0.319101,0.163424,0.248914,-0.051163,-0.066424,1.000000
3572009600.552752,0.291263,0.320962,0.224978,0.248055,-0.020000,-0.066167,1.000000
3572009600.562752,0.325262,0.322154,0.230970,0.249107,-0.072283,-0.064992,1.000000
3572009600.572754,0.278736,0.324410,0.236793,0.250196,-0.097682,-0.065395,1.000000
3572009600.582756,0.333001,0.325270,0.235810,0.251372,-0.050411,-0.066538,1.000000
3572009600.592754,0.336337,0.327636,0.225008,0.252588,-0.090717,-0.066250,1.000000
3572009600.602755,0.283663,0.330104,0.181219,0.253364,-0.104586,-0.067162,1.000000
3572009600.612754,0.302669,0.330968,0.243134,0.252793,-0.057056,-0.068459,1.000000
3572009600.622756,0.290406,0.332298,0.273770,0.254175,-0.035173,-0.068315,1.000000
3572009600.632755,0.334102,0.333194,0.247271,0.256471,-0.132078,-0.067524,1.000000
3572009600.642757,0.370517,0.335516,0.272716,0.257703,-0.098467,-0.069623,1.000000
3572009600.652757,0.307571,0.338800,0.248505,0.259730,-0.076628,-0.070670,1.000000
3572009600.662756,0.300210,0.340098,0.196882,0.261032,-0.078433,-0.071043,1.000000
3572009600.672756,0.334118,0.341147,0.210232,0.260767,-0.127583,-0.071458,1.000000
3572009600.682757,0.395951,0.343251,0.277586,0.260794,-0.094246,-0.073316,1.000000
3572009600.692758,0.284158,0.347074,0.211644,0.262889,-0.108275,-0.074137,1.000000
3572009600.702759,0.323196,0.347507,0.244491,0.262943,-0.117788,-0.075351,1.000000
3572009600.712759,0.325804,0.349102,0.264983,0.263946,-0.054770,-0.076814,1.000000
3572009600.722759,0.271209,0.350630,0.271618,0.265670,-0.113449,-0.076372,1.000000
3572009600.732759,0.271366,0.350600,0.239699,0.267408,-0.110433,-0.077677,1.000000
3572009600.742759,0.353886,0.350575,0.258924,0.268160,-0.089028,-0.078857,1.000000
3572009600.752760,0.427505,0.352961,0.254029,0.269509,-0.106622,-0.079372,1.000000
3572009600.762761,0.342843,0.357486,0.335852,0.270634,-0.091861,-0.080393,1.000000
3572009600.772759,0.393414,0.359358,0.231855,0.274181,-0.004961,-0.080949,1.000000
3572009600.782759,0.345563,0.362525,0.314308,0.274746,-0.137884,-0.078916,1.000000
3572009600.792761,0.356307,0.364412,0.285194,0.277430,-0.099632,-0.080871,1.000000
3572009600.802762,0.368148,0.366507,0.254635,0.279267,-0.102633,-0.081640,1.000000
3572009600.812761,0.347636,0.368900,0.287298,0.280141,-0.133627,-0.082477,1.000000
3572009600.822762,0.297995,0.370670,0.235405,0.281883,-0.073294,-0.084209,1.000000
3572009600.832762,0.315814,0.370829,0.243214,0.282183,-0.100731,-0.084108,1.000000
3572009600.842762,0.316524,0.371560,0.304326,0.282643,-0.075466,-0.084820,1.000000
3572009600.852763,0.347515,0.372253,0.280243,0.284956,-0.083496,-0.084764,1.000000
3572009600.862763,0.462190,0.373861,0.271539,0.286472,-0.127690,-0.084946,1.000000
3572009600.872765,0.365547,0.378887,0.284470,0.287582,-0.073589,-0.086430,1.000000
3572009600.882764,0.370094,0.380826,0.320741,0.289172,-0.077335,-0.086272,1.000000
3572009600.892764,0.362729,0.382855,0.286128,0.291781,-0.112061,-0.086228,1.000000
3572009600.902765,0.372758,0.384668,0.275921,0.293209,-0.066683,-0.087212,1.000000
3572009600.912765,0.304112,0.386654,0.301807,0.294402,-0.138125,-0.086825,1.000000
3572009600.922766,0.349887,0.386674,0.322970,0.296155,-0.033864,-0.088562,1.000000
3572009600.932765,0.321171,0.387877,0.312731,0.298731,-0.052892,-0.087165,1.000000
3572009600.942766,0.376711,0.388235,0.245038,0.300887,-0.022326,-0.086367,1.000000
3572009600.952766,0.427961,0.390173,0.333624,0.301051,-0.103945,-0.084682,1.000000
3572009600.962767,0.340211,0.393716,0.325004,0.303637,-0.079383,-0.085456,1.000000
3572009600.972767,0.380629,0.394524,0.292327,0.305953,-0.065030,-0.085482,1.000000
3572009600.982767,0.375000,0.396485,0.266797,0.307271,-0.096982,-0.085081,1.000000
3572009600.992768,0.391728,0.398279,0.277279,0.307719,-0.100163,-0.085634,1.000000
3572009601.002768,0.425217,0.400526,0.284291,0.308458,-0.092594,-0.086266,1.000000
3572009601.012769,0.414783,0.403689,0.233735,0.309401,-0.049820,-0.086656,1.000000
3572009601.022769,0.385791,0.406383,0.327815,0.308927,-0.161587,-0.085768,1.000000
3572009601.032769,0.383613,0.408328,0.281838,0.310972,-0.097377,-0.088211,1.000000
3572009601.042770,0.381995,0.410055,0.294589,0.311761,-0.082636,-0.088688,1.000000
3572009601.052770,0.398337,0.411664,0.327288,0.312940,-0.142752,-0.088715,1.000000
3572009601.062771,0.369899,0.413810,0.301538,0.314903,-0.089793,-0.090520,1.000000
3572009601.072771,0.402064,0.414973,0.333385,0.316181,-0.132120,-0.090708,1.000000
3572009601.082769,0.442058,0.417125,0.278787,0.318257,-0.117515,-0.092143,1.000000
3572009601.092772,0.411569,0.420379,0.297898,0.318697,-0.138975,-0.093108,1.000000
3572009601.102773,0.389010,0.422674,0.333921,0.319636,-0.107122,-0.094681,1.000000
3572009601.112772,0.390700,0.424190,0.345967,0.321693,-0.144076,-0.095269,1.000000
